DATAFLOW,CSE_SEX: Sex,CSE_AGE0_90: Age 0 to 90,CSE_FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,CSE_OBS_STATUS: Observation Status,CSE_OBS_NOTE: Observation Note
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_64: 64,A: Annual,2018-A1,2928,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_64: 64,A: Annual,2019-A1,3024,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_64: 64,A: Annual,2020-A1,3107,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2000-A1,729,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2001-A1,726,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2002-A1,826,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2003-A1,818,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2004-A1,853,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2005-A1,816,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2006-A1,839,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2007-A1,828,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2008-A1,877,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2009-A1,889,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2010-A1,959,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2011-A1,1019,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2012-A1,1012,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2013-A1,1123,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2014-A1,1260,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2015-A1,1246,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2016-A1,1293,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2017-A1,1292,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2018-A1,1238,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2019-A1,1091,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_78: 78,A: Annual,2020-A1,1104,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2000-A1,1377,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2001-A1,1407,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2002-A1,1277,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2003-A1,1379,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2004-A1,1534,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2005-A1,1606,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2006-A1,1663,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2007-A1,1660,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2008-A1,1559,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2009-A1,1695,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2010-A1,1761,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2011-A1,1795,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2012-A1,1772,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2013-A1,1773,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2014-A1,1675,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2015-A1,1525,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2016-A1,1396,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2017-A1,2074,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2018-A1,2738,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2019-A1,2719,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_74: 74,A: Annual,2020-A1,2890,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2000-A1,1311,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2001-A1,1331,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2002-A1,1368,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2003-A1,1230,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2004-A1,1334,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2005-A1,1533,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2006-A1,1563,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2007-A1,1627,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2008-A1,1628,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2009-A1,1530,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2010-A1,1664,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2011-A1,1724,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2012-A1,1772,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2013-A1,1751,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2014-A1,1745,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2015-A1,1653,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2016-A1,1504,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2017-A1,1383,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2018-A1,2041,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2019-A1,2700,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_75: 75,A: Annual,2020-A1,2657,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2000-A1,5956,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2001-A1,6029,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2002-A1,6006,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2003-A1,5934,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2004-A1,6234,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2005-A1,5829,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2006-A1,5842,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2007-A1,6210,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2008-A1,6068,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2009-A1,5977,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2010-A1,5854,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2011-A1,5796,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2012-A1,5979,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2013-A1,6482,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2014-A1,6795,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2015-A1,6958,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2016-A1,7108,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2017-A1,7579,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2018-A1,8029,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2019-A1,8123,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),T: Total,AG_25: 25,A: Annual,2020-A1,7910,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2000-A1,2645,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2001-A1,2529,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2002-A1,2404,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2003-A1,2354,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2004-A1,2448,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2005-A1,2524,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2006-A1,2646,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2007-A1,2733,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2008-A1,2743,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2009-A1,2844,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2010-A1,2948,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2011-A1,3146,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2012-A1,3122,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2013-A1,3278,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2014-A1,3288,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2015-A1,3506,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2016-A1,3650,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2017-A1,3827,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2018-A1,4366,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2019-A1,4706,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),M: Males,AG_36: 36,A: Annual,2020-A1,4739,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2000-A1,2763,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2001-A1,2854,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2002-A1,2873,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2003-A1,2982,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2004-A1,3048,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2005-A1,3060,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2006-A1,3053,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2007-A1,3068,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2008-A1,2869,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2009-A1,2924,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2010-A1,2706,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2011-A1,2677,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2012-A1,2585,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2013-A1,2458,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2014-A1,2508,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2015-A1,2614,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2016-A1,2514,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2017-A1,2705,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2018-A1,2891,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2019-A1,3034,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_47: 47,A: Annual,2020-A1,3113,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2000-A1,2140,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2001-A1,1902,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2002-A1,1835,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2003-A1,2012,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2004-A1,1870,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2005-A1,1836,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2006-A1,1777,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2007-A1,1777,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2008-A1,1922,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2009-A1,1944,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2010-A1,1898,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2011-A1,2048,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2012-A1,2012,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2013-A1,1955,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2014-A1,2009,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2015-A1,2206,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2016-A1,2179,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2017-A1,2176,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2018-A1,2213,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2019-A1,2097,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_00: 00,A: Annual,2020-A1,2130,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2000-A1,2847,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2001-A1,2778,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2002-A1,2755,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2003-A1,2574,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2004-A1,2768,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2005-A1,2871,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2006-A1,2924,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2007-A1,2755,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2008-A1,2771,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2009-A1,2687,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2010-A1,2617,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2011-A1,2498,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2012-A1,2402,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2013-A1,2391,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2014-A1,2353,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2015-A1,2330,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2016-A1,2256,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2017-A1,2320,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2018-A1,2058,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2019-A1,2020,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_17: 17,A: Annual,2020-A1,2152,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2000-A1,2297,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2001-A1,2353,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2002-A1,2336,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2003-A1,2302,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2004-A1,2470,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2005-A1,2548,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2006-A1,2622,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2007-A1,2717,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2008-A1,2759,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2009-A1,2858,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2010-A1,2946,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2011-A1,2922,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2012-A1,2944,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2013-A1,3043,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2014-A1,3097,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2015-A1,3256,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2016-A1,3594,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2017-A1,3621,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2018-A1,3720,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2019-A1,3947,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_34: 34,A: Annual,2020-A1,4003,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_51: 51,A: Annual,2000-A1,2979,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_51: 51,A: Annual,2001-A1,2989,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_51: 51,A: Annual,2002-A1,2869,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_51: 51,A: Annual,2003-A1,2875,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_51: 51,A: Annual,2004-A1,2809,,
NSO:DF_TOT_POP_BY_SEX_SINGLE_YEARS_AGE(1.5),F: Females,AG_51: 51,A: Annual,2005-A1,2900,,
